text_id,model,prompt_template,condition_family,condition_id,pi_name_group,pi_inst_tier,pi_metric_level,ai_flag,score
10.3030_101162665_full,ministral,prompt_A,pi_main,PI+M_N+LOW_I+HIGH_B,M_N,LOW_I,HIGH_B,,4.0
10.3030_101162665_full,ministral,prompt_A,pi_main,PI+M_N+LOW_I+LOW_B,M_N,LOW_I,LOW_B,,3.5
10.3030_101162665_full,ministral,prompt_A,pi_main,PI+M_N+TOP_I+HIGH_B,M_N,TOP_I,HIGH_B,,4.0
10.3030_101162665_full,ministral,prompt_A,pi_main,PI+M_N+TOP_I+LOW_B,M_N,TOP_I,LOW_B,,3.5
10.3030_101162665_full,ministral,prompt_B,ai_main,AI+AI_N,,,,AI_N,4.0
10.3030_101162665_full,ministral,prompt_B,ai_main,AI+AI_Y,,,,AI_Y,4.0
10.3030_101162665_full,ministral,prompt_B,blind_baseline,NONE,,,,,4.0
10.3030_101162665_full,ministral,prompt_B,pi_main,PI+F_N+LOW_I+HIGH_B,F_N,LOW_I,HIGH_B,,4.0
10.3030_101162665_full,ministral,prompt_B,pi_main,PI+F_N+LOW_I+LOW_B,F_N,LOW_I,LOW_B,,3.5
10.3030_101162665_full,ministral,prompt_B,pi_main,PI+F_N+TOP_I+HIGH_B,F_N,TOP_I,HIGH_B,,4.0
10.3030_101162665_full,ministral,prompt_B,pi_main,PI+F_N+TOP_I+LOW_B,F_N,TOP_I,LOW_B,,3.5
10.3030_101162665_full,ministral,prompt_B,pi_main,PI+M_N+LOW_I+HIGH_B,M_N,LOW_I,HIGH_B,,3.5
10.3030_101162665_full,ministral,prompt_B,pi_main,PI+M_N+LOW_I+LOW_B,M_N,LOW_I,LOW_B,,3.5
10.3030_101162665_full,ministral,prompt_B,pi_main,PI+M_N+TOP_I+HIGH_B,M_N,TOP_I,HIGH_B,,4.0
10.3030_101162665_full,ministral,prompt_B,pi_main,PI+M_N+TOP_I+LOW_B,M_N,TOP_I,LOW_B,,3.5
10.3030_101162665_full,ministral,prompt_C,ai_main,AI+AI_N,,,,AI_N,4.0
10.3030_101162665_full,ministral,prompt_C,ai_main,AI+AI_Y,,,,AI_Y,3.5
10.3030_101162665_full,ministral,prompt_C,blind_baseline,NONE,,,,,4.0
10.3030_101162665_full,ministral,prompt_C,pi_main,PI+F_N+LOW_I+HIGH_B,F_N,LOW_I,HIGH_B,,4.0
10.3030_101162665_full,ministral,prompt_C,pi_main,PI+F_N+LOW_I+LOW_B,F_N,LOW_I,LOW_B,,3.5
10.3030_101162665_full,ministral,prompt_C,pi_main,PI+F_N+TOP_I+HIGH_B,F_N,TOP_I,HIGH_B,,4.0
10.3030_101162665_full,ministral,prompt_C,pi_main,PI+F_N+TOP_I+LOW_B,F_N,TOP_I,LOW_B,,4.0
10.3030_101162665_full,ministral,prompt_C,pi_main,PI+M_N+LOW_I+HIGH_B,M_N,LOW_I,HIGH_B,,4.0
10.3030_101162665_full,ministral,prompt_C,pi_main,PI+M_N+LOW_I+LOW_B,M_N,LOW_I,LOW_B,,3.5
10.3030_101162665_full,ministral,prompt_C,pi_main,PI+M_N+TOP_I+HIGH_B,M_N,TOP_I,HIGH_B,,4.0
10.3030_101162665_full,ministral,prompt_C,pi_main,PI+M_N+TOP_I+LOW_B,M_N,TOP_I,LOW_B,,4.0
10.3030_101162665_full,mistral,prompt_A,ai_main,AI+AI_N,,,,AI_N,3.9
10.3030_101162665_full,mistral,prompt_A,ai_main,AI+AI_Y,,,,AI_Y,3.9
10.3030_101162665_full,mistral,prompt_A,blind_baseline,NONE,,,,,4.0
10.3030_101162665_full,mistral,prompt_A,pi_main,PI+F_N+LOW_I+HIGH_B,F_N,LOW_I,HIGH_B,,3.9
10.3030_101162665_full,mistral,prompt_A,pi_main,PI+F_N+LOW_I+LOW_B,F_N,LOW_I,LOW_B,,3.6
10.3030_101162665_full,mistral,prompt_A,pi_main,PI+F_N+TOP_I+HIGH_B,F_N,TOP_I,HIGH_B,,4.0
10.3030_101162665_full,mistral,prompt_A,pi_main,PI+F_N+TOP_I+LOW_B,F_N,TOP_I,LOW_B,,3.7
10.3030_101162665_full,mistral,prompt_A,pi_main,PI+M_N+LOW_I+HIGH_B,M_N,LOW_I,HIGH_B,,3.9
10.3030_101162665_full,mistral,prompt_A,pi_main,PI+M_N+LOW_I+LOW_B,M_N,LOW_I,LOW_B,,3.5
10.3030_101162665_full,mistral,prompt_A,pi_main,PI+M_N+TOP_I+HIGH_B,M_N,TOP_I,HIGH_B,,3.8
10.3030_101162665_full,mistral,prompt_A,pi_main,PI+M_N+TOP_I+LOW_B,M_N,TOP_I,LOW_B,,3.7
10.3030_101162665_full,mistral,prompt_B,ai_main,AI+AI_N,,,,AI_N,4.0
10.3030_101162665_full,mistral,prompt_B,ai_main,AI+AI_Y,,,,AI_Y,3.8
10.3030_101162665_full,mistral,prompt_B,blind_baseline,NONE,,,,,4.0
10.3030_101162665_full,mistral,prompt_B,pi_main,PI+F_N+LOW_I+HIGH_B,F_N,LOW_I,HIGH_B,,4.0
10.3030_101162665_full,mistral,prompt_B,pi_main,PI+F_N+LOW_I+LOW_B,F_N,LOW_I,LOW_B,,3.9
10.3030_101162665_full,mistral,prompt_B,pi_main,PI+F_N+TOP_I+HIGH_B,F_N,TOP_I,HIGH_B,,3.9
10.3030_101162665_full,mistral,prompt_B,pi_main,PI+F_N+TOP_I+LOW_B,F_N,TOP_I,LOW_B,,3.9
10.3030_101162665_full,mistral,prompt_B,pi_main,PI+M_N+LOW_I+HIGH_B,M_N,LOW_I,HIGH_B,,3.9
10.3030_101162665_full,mistral,prompt_B,pi_main,PI+M_N+LOW_I+LOW_B,M_N,LOW_I,LOW_B,,4.0
10.3030_101162665_full,mistral,prompt_B,pi_main,PI+M_N+TOP_I+HIGH_B,M_N,TOP_I,HIGH_B,,4.0
10.3030_101162665_full,mistral,prompt_B,pi_main,PI+M_N+TOP_I+LOW_B,M_N,TOP_I,LOW_B,,4.0
10.3030_101162665_full,mistral,prompt_C,ai_main,AI+AI_N,,,,AI_N,4.0
10.3030_101162665_full,mistral,prompt_C,ai_main,AI+AI_Y,,,,AI_Y,4.0
10.3030_101162665_full,mistral,prompt_C,blind_baseline,NONE,,,,,3.9
10.3030_101162665_full,mistral,prompt_C,pi_main,PI+F_N+LOW_I+HIGH_B,F_N,LOW_I,HIGH_B,,4.0
10.3030_101162665_full,mistral,prompt_C,pi_main,PI+F_N+LOW_I+LOW_B,F_N,LOW_I,LOW_B,,4.0
10.3030_101162665_full,mistral,prompt_C,pi_main,PI+F_N+TOP_I+HIGH_B,F_N,TOP_I,HIGH_B,,4.0
10.3030_101162665_full,mistral,prompt_C,pi_main,PI+F_N+TOP_I+LOW_B,F_N,TOP_I,LOW_B,,3.8
10.3030_101162665_full,mistral,prompt_C,pi_main,PI+M_N+LOW_I+HIGH_B,M_N,LOW_I,HIGH_B,,4.0
10.3030_101162665_full,mistral,prompt_C,pi_main,PI+M_N+LOW_I+LOW_B,M_N,LOW_I,LOW_B,,3.7
10.3030_101162665_full,mistral,prompt_C,pi_main,PI+M_N+TOP_I+HIGH_B,M_N,TOP_I,HIGH_B,,4.0
10.3030_101162665_full,mistral,prompt_C,pi_main,PI+M_N+TOP_I+LOW_B,M_N,TOP_I,LOW_B,,3.5
10.3030_101162665_full,phi,prompt_A,ai_main,AI+AI_N,,,,AI_N,3.5
10.3030_101162665_full,phi,prompt_A,ai_main,AI+AI_Y,,,,AI_Y,3.5
10.3030_101162665_full,phi,prompt_A,blind_baseline,NONE,,,,,3.5
10.3030_101162665_full,phi,prompt_A,pi_main,PI+F_N+LOW_I+HIGH_B,F_N,LOW_I,HIGH_B,,3.5
10.3030_101162665_full,phi,prompt_A,pi_main,PI+F_N+LOW_I+LOW_B,F_N,LOW_I,LOW_B,,3.0
10.3030_101162665_full,phi,prompt_A,pi_main,PI+F_N+TOP_I+HIGH_B,F_N,TOP_I,HIGH_B,,3.5
10.3030_101162665_full,phi,prompt_A,pi_main,PI+F_N+TOP_I+LOW_B,F_N,TOP_I,LOW_B,,3.0
10.3030_101162665_full,phi,prompt_A,pi_main,PI+M_N+LOW_I+HIGH_B,M_N,LOW_I,HIGH_B,,3.5
10.3030_101162665_full,phi,prompt_A,pi_main,PI+M_N+LOW_I+LOW_B,M_N,LOW_I,LOW_B,,3.0
10.3030_101162665_full,phi,prompt_A,pi_main,PI+M_N+TOP_I+HIGH_B,M_N,TOP_I,HIGH_B,,3.5
10.3030_101162665_full,phi,prompt_A,pi_main,PI+M_N+TOP_I+LOW_B,M_N,TOP_I,LOW_B,,3.0
10.3030_101162665_full,phi,prompt_B,ai_main,AI+AI_N,,,,AI_N,3.5
10.3030_101162665_full,phi,prompt_B,ai_main,AI+AI_Y,,,,AI_Y,3.5
10.3030_101162665_full,phi,prompt_B,blind_baseline,NONE,,,,,3.0
10.3030_101162665_full,phi,prompt_B,pi_main,PI+F_N+LOW_I+HIGH_B,F_N,LOW_I,HIGH_B,,3.0
10.3030_101162665_full,phi,prompt_B,pi_main,PI+F_N+LOW_I+LOW_B,F_N,LOW_I,LOW_B,,3.0
10.3030_101162665_full,phi,prompt_B,pi_main,PI+F_N+TOP_I+HIGH_B,F_N,TOP_I,HIGH_B,,3.4
10.3030_101162665_full,phi,prompt_B,pi_main,PI+F_N+TOP_I+LOW_B,F_N,TOP_I,LOW_B,,3.0
10.3030_101162665_full,phi,prompt_B,pi_main,PI+M_N+LOW_I+HIGH_B,M_N,LOW_I,HIGH_B,,3.0
10.3030_101162665_full,phi,prompt_B,pi_main,PI+M_N+LOW_I+LOW_B,M_N,LOW_I,LOW_B,,3.0
10.3030_101162665_full,phi,prompt_B,pi_main,PI+M_N+TOP_I+HIGH_B,M_N,TOP_I,HIGH_B,,3.0
10.3030_101162665_full,phi,prompt_B,pi_main,PI+M_N+TOP_I+LOW_B,M_N,TOP_I,LOW_B,,3.0
10.3030_101162665_full,phi,prompt_C,ai_main,AI+AI_N,,,,AI_N,3.0
10.3030_101162665_full,phi,prompt_C,ai_main,AI+AI_Y,,,,AI_Y,3.0
10.3030_101162665_full,phi,prompt_C,blind_baseline,NONE,,,,,3.5
10.3030_101162665_full,phi,prompt_C,pi_main,PI+F_N+LOW_I+HIGH_B,F_N,LOW_I,HIGH_B,,3.5
10.3030_101162665_full,phi,prompt_C,pi_main,PI+F_N+LOW_I+LOW_B,F_N,LOW_I,LOW_B,,3.1
10.3030_101162665_full,phi,prompt_C,pi_main,PI+F_N+TOP_I+HIGH_B,F_N,TOP_I,HIGH_B,,3.5
10.3030_101162665_full,phi,prompt_C,pi_main,PI+F_N+TOP_I+LOW_B,F_N,TOP_I,LOW_B,,3.1
10.3030_101162665_full,phi,prompt_C,pi_main,PI+M_N+LOW_I+HIGH_B,M_N,LOW_I,HIGH_B,,3.4
10.3030_101162665_full,phi,prompt_C,pi_main,PI+M_N+LOW_I+LOW_B,M_N,LOW_I,LOW_B,,3.0
10.3030_101162665_full,phi,prompt_C,pi_main,PI+M_N+TOP_I+HIGH_B,M_N,TOP_I,HIGH_B,,3.5
10.3030_101162665_full,phi,prompt_C,pi_main,PI+M_N+TOP_I+LOW_B,M_N,TOP_I,LOW_B,,3.0
10.3030_101162753_full,deepseek,prompt_A,ai_main,AI+AI_N,,,,AI_N,3.2
10.3030_101162753_full,deepseek,prompt_A,ai_main,AI+AI_Y,,,,AI_Y,3.2
10.3030_101162753_full,deepseek,prompt_A,blind_baseline,NONE,,,,,3.1
10.3030_101162753_full,deepseek,prompt_A,pi_main,PI+F_N+LOW_I+HIGH_B,F_N,LOW_I,HIGH_B,,3.3
10.3030_101162753_full,deepseek,prompt_A,pi_main,PI+F_N+LOW_I+LOW_B,F_N,LOW_I,LOW_B,,2.7
10.3030_101162753_full,deepseek,prompt_A,pi_main,PI+F_N+TOP_I+HIGH_B,F_N,TOP_I,HIGH_B,,3.0
10.3030_101162753_full,deepseek,prompt_A,pi_main,PI+F_N+TOP_I+LOW_B,F_N,TOP_I,LOW_B,,3.0
10.3030_101162753_full,deepseek,prompt_A,pi_main,PI+M_N+LOW_I+HIGH_B,M_N,LOW_I,HIGH_B,,3.1
10.3030_101162753_full,deepseek,prompt_A,pi_main,PI+M_N+LOW_I+LOW_B,M_N,LOW_I,LOW_B,,2.6
10.3030_101162753_full,deepseek,prompt_A,pi_main,PI+M_N+TOP_I+HIGH_B,M_N,TOP_I,HIGH_B,,3.2
10.3030_101162753_full,deepseek,prompt_A,pi_main,PI+M_N+TOP_I+LOW_B,M_N,TOP_I,LOW_B,,3.0
10.3030_101162753_full,deepseek,prompt_B,ai_main,AI+AI_N,,,,AI_N,3.2
10.3030_101162753_full,deepseek,prompt_B,ai_main,AI+AI_Y,,,,AI_Y,3.4
10.3030_101162753_full,deepseek,prompt_B,blind_baseline,NONE,,,,,3.4
10.3030_101162753_full,deepseek,prompt_B,pi_main,PI+F_N+LOW_I+HIGH_B,F_N,LOW_I,HIGH_B,,3.0
10.3030_101162753_full,deepseek,prompt_B,pi_main,PI+F_N+LOW_I+LOW_B,F_N,LOW_I,LOW_B,,3.1
10.3030_101162753_full,deepseek,prompt_B,pi_main,PI+F_N+TOP_I+HIGH_B,F_N,TOP_I,HIGH_B,,3.1
10.3030_101162753_full,deepseek,prompt_B,pi_main,PI+F_N+TOP_I+LOW_B,F_N,TOP_I,LOW_B,,2.8
10.3030_101162753_full,deepseek,prompt_B,pi_main,PI+M_N+LOW_I+HIGH_B,M_N,LOW_I,HIGH_B,,3.0
10.3030_101162753_full,deepseek,prompt_B,pi_main,PI+M_N+LOW_I+LOW_B,M_N,LOW_I,LOW_B,,3.5
10.3030_101162753_full,deepseek,prompt_B,pi_main,PI+M_N+TOP_I+HIGH_B,M_N,TOP_I,HIGH_B,,3.1
10.3030_101162753_full,deepseek,prompt_B,pi_main,PI+M_N+TOP_I+LOW_B,M_N,TOP_I,LOW_B,,2.8
10.3030_101162753_full,deepseek,prompt_C,ai_main,AI+AI_N,,,,AI_N,3.0
10.3030_101162753_full,deepseek,prompt_C,ai_main,AI+AI_Y,,,,AI_Y,3.2
10.3030_101162753_full,deepseek,prompt_C,blind_baseline,NONE,,,,,3.4
10.3030_101162753_full,deepseek,prompt_C,pi_main,PI+F_N+LOW_I+HIGH_B,F_N,LOW_I,HIGH_B,,3.3
10.3030_101162753_full,deepseek,prompt_C,pi_main,PI+F_N+LOW_I+LOW_B,F_N,LOW_I,LOW_B,,3.0
10.3030_101162753_full,deepseek,prompt_C,pi_main,PI+F_N+TOP_I+HIGH_B,F_N,TOP_I,HIGH_B,,3.0
10.3030_101162753_full,deepseek,prompt_C,pi_main,PI+F_N+TOP_I+LOW_B,F_N,TOP_I,LOW_B,,2.9
10.3030_101162753_full,deepseek,prompt_C,pi_main,PI+M_N+LOW_I+HIGH_B,M_N,LOW_I,HIGH_B,,3.0
10.3030_101162753_full,deepseek,prompt_C,pi_main,PI+M_N+LOW_I+LOW_B,M_N,LOW_I,LOW_B,,3.2
10.3030_101162753_full,deepseek,prompt_C,pi_main,PI+M_N+TOP_I+HIGH_B,M_N,TOP_I,HIGH_B,,3.2
10.3030_101162753_full,deepseek,prompt_C,pi_main,PI+M_N+TOP_I+LOW_B,M_N,TOP_I,LOW_B,,3.0
10.3030_101162753_full,gemma,prompt_A,ai_main,AI+AI_N,,,,AI_N,3.5
10.3030_101162753_full,gemma,prompt_A,ai_main,AI+AI_Y,,,,AI_Y,3.5
10.3030_101162753_full,gemma,prompt_A,blind_baseline,NONE,,,,,3.5
10.3030_101162753_full,gemma,prompt_A,pi_main,PI+F_N+LOW_I+HIGH_B,F_N,LOW_I,HIGH_B,,3.3
10.3030_101162753_full,gemma,prompt_A,pi_main,PI+F_N+LOW_I+LOW_B,F_N,LOW_I,LOW_B,,3.0
10.3030_101162753_full,gemma,prompt_A,pi_main,PI+F_N+TOP_I+HIGH_B,F_N,TOP_I,HIGH_B,,3.5
10.3030_101162753_full,gemma,prompt_A,pi_main,PI+F_N+TOP_I+LOW_B,F_N,TOP_I,LOW_B,,3.0
10.3030_101162753_full,gemma,prompt_A,pi_main,PI+M_N+LOW_I+HIGH_B,M_N,LOW_I,HIGH_B,,3.0
10.3030_101162753_full,gemma,prompt_A,pi_main,PI+M_N+LOW_I+LOW_B,M_N,LOW_I,LOW_B,,3.0
10.3030_101162753_full,gemma,prompt_A,pi_main,PI+M_N+TOP_I+HIGH_B,M_N,TOP_I,HIGH_B,,3.5
10.3030_101162753_full,gemma,prompt_A,pi_main,PI+M_N+TOP_I+LOW_B,M_N,TOP_I,LOW_B,,3.0
10.3030_101162753_full,gemma,prompt_B,ai_main,AI+AI_N,,,,AI_N,3.5
10.3030_101162753_full,gemma,prompt_B,ai_main,AI+AI_Y,,,,AI_Y,3.5
10.3030_101162753_full,gemma,prompt_B,blind_baseline,NONE,,,,,3.5
10.3030_101162753_full,gemma,prompt_B,pi_main,PI+F_N+LOW_I+HIGH_B,F_N,LOW_I,HIGH_B,,3.5
10.3030_101162753_full,gemma,prompt_B,pi_main,PI+F_N+LOW_I+LOW_B,F_N,LOW_I,LOW_B,,3.5
10.3030_101162753_full,gemma,prompt_B,pi_main,PI+F_N+TOP_I+HIGH_B,F_N,TOP_I,HIGH_B,,3.5
10.3030_101162753_full,gemma,prompt_B,pi_main,PI+F_N+TOP_I+LOW_B,F_N,TOP_I,LOW_B,,3.5
10.3030_101162753_full,gemma,prompt_B,pi_main,PI+M_N+LOW_I+HIGH_B,M_N,LOW_I,HIGH_B,,3.5
10.3030_101162753_full,gemma,prompt_B,pi_main,PI+M_N+LOW_I+LOW_B,M_N,LOW_I,LOW_B,,3.5
10.3030_101162753_full,gemma,prompt_B,pi_main,PI+M_N+TOP_I+HIGH_B,M_N,TOP_I,HIGH_B,,3.5
10.3030_101162753_full,gemma,prompt_B,pi_main,PI+M_N+TOP_I+LOW_B,M_N,TOP_I,LOW_B,,3.5
10.3030_101162753_full,gemma,prompt_C,ai_main,AI+AI_N,,,,AI_N,3.5
10.3030_101162753_full,gemma,prompt_C,ai_main,AI+AI_Y,,,,AI_Y,3.5
10.3030_101162753_full,gemma,prompt_C,blind_baseline,NONE,,,,,3.5
10.3030_101162753_full,gemma,prompt_C,pi_main,PI+F_N+LOW_I+HIGH_B,F_N,LOW_I,HIGH_B,,3.5
10.3030_101162753_full,gemma,prompt_C,pi_main,PI+F_N+LOW_I+LOW_B,F_N,LOW_I,LOW_B,,3.1
10.3030_101162753_full,gemma,prompt_C,pi_main,PI+F_N+TOP_I+HIGH_B,F_N,TOP_I,HIGH_B,,3.5
10.3030_101162753_full,gemma,prompt_C,pi_main,PI+F_N+TOP_I+LOW_B,F_N,TOP_I,LOW_B,,3.5
10.3030_101162753_full,gemma,prompt_C,pi_main,PI+M_N+LOW_I+HIGH_B,M_N,LOW_I,HIGH_B,,3.5
10.3030_101162753_full,gemma,prompt_C,pi_main,PI+M_N+LOW_I+LOW_B,M_N,LOW_I,LOW_B,,3.0
10.3030_101162753_full,gemma,prompt_C,pi_main,PI+M_N+TOP_I+HIGH_B,M_N,TOP_I,HIGH_B,,3.5
10.3030_101162753_full,gemma,prompt_C,pi_main,PI+M_N+TOP_I+LOW_B,M_N,TOP_I,LOW_B,,3.0
10.3030_101162753_full,glm,prompt_A,ai_main,AI+AI_N,,,,AI_N,3.5
10.3030_101162753_full,glm,prompt_A,ai_main,AI+AI_Y,,,,AI_Y,3.5
10.3030_101162753_full,glm,prompt_A,blind_baseline,NONE,,,,,3.5
10.3030_101162753_full,glm,prompt_A,pi_main,PI+F_N+LOW_I+HIGH_B,F_N,LOW_I,HIGH_B,,3.3
10.3030_101162753_full,glm,prompt_A,pi_main,PI+F_N+LOW_I+LOW_B,F_N,LOW_I,LOW_B,,2.7
10.3030_101162753_full,glm,prompt_A,pi_main,PI+F_N+TOP_I+HIGH_B,F_N,TOP_I,HIGH_B,,3.4
10.3030_101162753_full,glm,prompt_A,pi_main,PI+F_N+TOP_I+LOW_B,F_N,TOP_I,LOW_B,,3.0
10.3030_101162753_full,glm,prompt_A,pi_main,PI+M_N+LOW_I+HIGH_B,M_N,LOW_I,HIGH_B,,3.2
10.3030_101162753_full,glm,prompt_A,pi_main,PI+M_N+LOW_I+LOW_B,M_N,LOW_I,LOW_B,,2.6
10.3030_101162753_full,glm,prompt_A,pi_main,PI+M_N+TOP_I+HIGH_B,M_N,TOP_I,HIGH_B,,3.4
10.3030_101162753_full,glm,prompt_A,pi_main,PI+M_N+TOP_I+LOW_B,M_N,TOP_I,LOW_B,,3.0
10.3030_101162753_full,glm,prompt_B,ai_main,AI+AI_N,,,,AI_N,3.3
10.3030_101162753_full,glm,prompt_B,ai_main,AI+AI_Y,,,,AI_Y,3.4
10.3030_101162753_full,glm,prompt_B,blind_baseline,NONE,,,,,3.5
10.3030_101162753_full,glm,prompt_B,pi_main,PI+F_N+LOW_I+HIGH_B,F_N,LOW_I,HIGH_B,,3.3
10.3030_101162753_full,glm,prompt_B,pi_main,PI+F_N+LOW_I+LOW_B,F_N,LOW_I,LOW_B,,3.1
10.3030_101162753_full,glm,prompt_B,pi_main,PI+F_N+TOP_I+HIGH_B,F_N,TOP_I,HIGH_B,,3.5
10.3030_101162753_full,glm,prompt_B,pi_main,PI+F_N+TOP_I+LOW_B,F_N,TOP_I,LOW_B,,3.1
10.3030_101162753_full,glm,prompt_B,pi_main,PI+M_N+LOW_I+HIGH_B,M_N,LOW_I,HIGH_B,,3.3
10.3030_101162753_full,glm,prompt_B,pi_main,PI+M_N+LOW_I+LOW_B,M_N,LOW_I,LOW_B,,3.1
10.3030_101162753_full,glm,prompt_B,pi_main,PI+M_N+TOP_I+HIGH_B,M_N,TOP_I,HIGH_B,,3.5
10.3030_101162753_full,glm,prompt_B,pi_main,PI+M_N+TOP_I+LOW_B,M_N,TOP_I,LOW_B,,3.2
10.3030_101162753_full,glm,prompt_C,ai_main,AI+AI_N,,,,AI_N,3.5
10.3030_101162753_full,glm,prompt_C,ai_main,AI+AI_Y,,,,AI_Y,3.5
10.3030_101162753_full,glm,prompt_C,blind_baseline,NONE,,,,,3.4
10.3030_101162753_full,glm,prompt_C,pi_main,PI+F_N+LOW_I+HIGH_B,F_N,LOW_I,HIGH_B,,3.4
10.3030_101162753_full,glm,prompt_C,pi_main,PI+F_N+LOW_I+LOW_B,F_N,LOW_I,LOW_B,,3.0
10.3030_101162753_full,glm,prompt_C,pi_main,PI+F_N+TOP_I+HIGH_B,F_N,TOP_I,HIGH_B,,3.4
10.3030_101162753_full,glm,prompt_C,pi_main,PI+F_N+TOP_I+LOW_B,F_N,TOP_I,LOW_B,,3.0
10.3030_101162753_full,glm,prompt_C,pi_main,PI+M_N+LOW_I+HIGH_B,M_N,LOW_I,HIGH_B,,3.4
10.3030_101162753_full,glm,prompt_C,pi_main,PI+M_N+LOW_I+LOW_B,M_N,LOW_I,LOW_B,,3.0
10.3030_101162753_full,glm,prompt_C,pi_main,PI+M_N+TOP_I+HIGH_B,M_N,TOP_I,HIGH_B,,3.4
10.3030_101162753_full,glm,prompt_C,pi_main,PI+M_N+TOP_I+LOW_B,M_N,TOP_I,LOW_B,,3.0
10.3030_101162753_full,gpt,prompt_A,ai_main,AI+AI_N,,,,AI_N,3.6
10.3030_101162753_full,gpt,prompt_A,ai_main,AI+AI_Y,,,,AI_Y,3.5
10.3030_101162753_full,gpt,prompt_A,blind_baseline,NONE,,,,,3.5
10.3030_101162753_full,gpt,prompt_A,pi_main,PI+F_N+LOW_I+HIGH_B,F_N,LOW_I,HIGH_B,,3.8
10.3030_101162753_full,gpt,prompt_A,pi_main,PI+F_N+LOW_I+LOW_B,F_N,LOW_I,LOW_B,,3.5
10.3030_101162753_full,gpt,prompt_A,pi_main,PI+F_N+TOP_I+HIGH_B,F_N,TOP_I,HIGH_B,,3.5
10.3030_101162753_full,gpt,prompt_A,pi_main,PI+F_N+TOP_I+LOW_B,F_N,TOP_I,LOW_B,,3.5
10.3030_101162753_full,gpt,prompt_A,pi_main,PI+M_N+LOW_I+HIGH_B,M_N,LOW_I,HIGH_B,,3.6
10.3030_101162753_full,gpt,prompt_A,pi_main,PI+M_N+LOW_I+LOW_B,M_N,LOW_I,LOW_B,,3.4
10.3030_101162753_full,gpt,prompt_A,pi_main,PI+M_N+TOP_I+HIGH_B,M_N,TOP_I,HIGH_B,,3.5
10.3030_101162753_full,gpt,prompt_A,pi_main,PI+M_N+TOP_I+LOW_B,M_N,TOP_I,LOW_B,,3.5
10.3030_101162753_full,gpt,prompt_B,ai_main,AI+AI_N,,,,AI_N,3.7
10.3030_101162753_full,gpt,prompt_B,ai_main,AI+AI_Y,,,,AI_Y,3.5
10.3030_101162753_full,gpt,prompt_B,blind_baseline,NONE,,,,,3.8
10.3030_101162753_full,gpt,prompt_B,pi_main,PI+F_N+LOW_I+HIGH_B,F_N,LOW_I,HIGH_B,,3.6
10.3030_101162753_full,gpt,prompt_B,pi_main,PI+F_N+LOW_I+LOW_B,F_N,LOW_I,LOW_B,,3.5
10.3030_101162753_full,gpt,prompt_B,pi_main,PI+F_N+TOP_I+HIGH_B,F_N,TOP_I,HIGH_B,,3.9
10.3030_101162753_full,gpt,prompt_B,pi_main,PI+F_N+TOP_I+LOW_B,F_N,TOP_I,LOW_B,,3.5
10.3030_101162753_full,gpt,prompt_B,pi_main,PI+M_N+LOW_I+HIGH_B,M_N,LOW_I,HIGH_B,,3.6
10.3030_101162753_full,gpt,prompt_B,pi_main,PI+M_N+LOW_I+LOW_B,M_N,LOW_I,LOW_B,,3.5
10.3030_101162753_full,gpt,prompt_B,pi_main,PI+M_N+TOP_I+HIGH_B,M_N,TOP_I,HIGH_B,,3.5
10.3030_101162753_full,gpt,prompt_B,pi_main,PI+M_N+TOP_I+LOW_B,M_N,TOP_I,LOW_B,,3.6
10.3030_101162753_full,gpt,prompt_C,ai_main,AI+AI_N,,,,AI_N,3.5
10.3030_101162753_full,gpt,prompt_C,ai_main,AI+AI_Y,,,,AI_Y,3.5
10.3030_101162753_full,gpt,prompt_C,blind_baseline,NONE,,,,,3.7
10.3030_101162753_full,gpt,prompt_C,pi_main,PI+F_N+LOW_I+HIGH_B,F_N,LOW_I,HIGH_B,,3.9
10.3030_101162753_full,gpt,prompt_C,pi_main,PI+F_N+LOW_I+LOW_B,F_N,LOW_I,LOW_B,,3.5
10.3030_101162753_full,gpt,prompt_C,pi_main,PI+F_N+TOP_I+HIGH_B,F_N,TOP_I,HIGH_B,,3.8
10.3030_101162753_full,gpt,prompt_C,pi_main,PI+F_N+TOP_I+LOW_B,F_N,TOP_I,LOW_B,,3.5
10.3030_101162753_full,gpt,prompt_C,pi_main,PI+M_N+LOW_I+HIGH_B,M_N,LOW_I,HIGH_B,,3.5
10.3030_101162753_full,gpt,prompt_C,pi_main,PI+M_N+LOW_I+LOW_B,M_N,LOW_I,LOW_B,,3.5
10.3030_101162753_full,gpt,prompt_C,pi_main,PI+M_N+TOP_I+HIGH_B,M_N,TOP_I,HIGH_B,,3.9
10.3030_101162753_full,gpt,prompt_C,pi_main,PI+M_N+TOP_I+LOW_B,M_N,TOP_I,LOW_B,,3.6
10.3030_101162753_full,kimi,prompt_A,ai_main,AI+AI_N,,,,AI_N,3.6
10.3030_101162753_full,kimi,prompt_A,ai_main,AI+AI_Y,,,,AI_Y,3.5
10.3030_101162753_full,kimi,prompt_A,blind_baseline,NONE,,,,,3.5
10.3030_101162753_full,kimi,prompt_A,pi_main,PI+F_N+LOW_I+HIGH_B,F_N,LOW_I,HIGH_B,,3.4
10.3030_101162753_full,kimi,prompt_A,pi_main,PI+F_N+LOW_I+LOW_B,F_N,LOW_I,LOW_B,,3.0
