contrast_label,contrast_group,model,prompt_template,question_id,blind_mean,target_mean,mean_effect,sd_effect,se_effect,ci95,n_texts
Lower (profile),PI_BIB,phi,prompt_A,q02,3.815,3.6518749999999995,-0.16312500000000002,0.20087847933897363,0.03176167638111158,0.0622528857069787,40
Lower (profile),PI_BIB,phi,prompt_A,q03,3.0125,2.7375,-0.275,0.39219141061999635,0.062010906815676906,0.12154137735872673,40
Lower (profile),PI_BIB,phi,prompt_A,q04,3.19,3.085625,-0.104375,0.2223049058249641,0.035149491871805966,0.06889300406873969,40
Lower (profile),PI_BIB,phi,prompt_A,q05,2.93,2.84875,-0.08125,0.24322552054863372,0.038457331500688474,0.07537636974134941,40
Lower (profile),PI_BIB,phi,prompt_A,q06,3.4425,3.31625,-0.12625000000000003,0.21969894903055,0.03473745392408899,0.06808540969121442,40
Lower (profile),PI_BIB,phi,prompt_B,q01,3.0524999999999998,3.0125,-0.04,0.1365556146682951,0.021591338481805552,0.04231902342433888,40
Lower (profile),PI_BIB,phi,prompt_B,q02,3.8,3.6625,-0.1375,0.20816659994661327,0.03291402943021916,0.06451149768322956,40
Lower (profile),PI_BIB,phi,prompt_B,q03,2.9575,2.803125,-0.15437499999999998,0.31748649779486887,0.05019902296909056,0.0983900850194175,40
Lower (profile),PI_BIB,phi,prompt_B,q04,3.1525,3.138125,-0.014375000000000002,0.21984023190513277,0.03475979270799186,0.06812919370766404,40
Lower (profile),PI_BIB,phi,prompt_B,q05,2.915,2.809375,-0.105625,0.18992976940883255,0.03003053334012414,0.05885984534664331,40
Lower (profile),PI_BIB,phi,prompt_B,q06,3.415,3.3049999999999997,-0.11000000000000001,0.19691531435020748,0.031135044975734747,0.0610246881524401,40
Lower (profile),PI_BIB,phi,prompt_C,q01,3.1375,3.01875,-0.11875,0.2995054684659792,0.04735597260141155,0.09281770629876664,40
Lower (profile),PI_BIB,phi,prompt_C,q02,3.8625,3.6793749999999994,-0.18312499999999998,0.2074252645764623,0.032796814016233106,0.06428175547181689,40
Lower (profile),PI_BIB,phi,prompt_C,q03,3.0,2.7806249999999997,-0.21937499999999996,0.46300604678446083,0.0732076839134688,0.14348706047039883,40
Lower (profile),PI_BIB,phi,prompt_C,q04,3.2625,3.1556249999999997,-0.10687500000000001,0.285267952085718,0.04510482360213248,0.08840545426017965,40
Lower (profile),PI_BIB,phi,prompt_C,q05,2.9825,2.7193750000000003,-0.26312499999999994,0.27601720380235684,0.04364215187031678,0.0855386176658209,40
Lower (profile),PI_BIB,phi,prompt_C,q06,3.4875,3.2731250000000003,-0.21437499999999998,0.2291209161791416,0.03622719773553056,0.0710053075616399,40
Male (name),PI_NAME,deepseek,prompt_A,q01,3.9599999999999995,3.915625,-0.04437500000000001,0.09481552601952369,0.014991650988432671,0.029383635937328036,40
Male (name),PI_NAME,deepseek,prompt_A,q02,3.9850000000000003,3.96375,-0.021249999999999995,0.0680662384777712,0.010762217267497461,0.021093945844295022,40
Male (name),PI_NAME,deepseek,prompt_A,q03,3.0025,2.890625,-0.11187499999999999,0.1698403756623501,0.02685412128758275,0.052634077723662194,40
Male (name),PI_NAME,deepseek,prompt_A,q04,3.5174999999999996,3.4524999999999992,-0.06500000000000002,0.1490138523934208,0.023561158823967147,0.046179871294975604,40
Male (name),PI_NAME,deepseek,prompt_A,q05,2.0375,1.9631250000000002,-0.074375,0.49570228283227447,0.07837741275474845,0.15361972899930695,40
Male (name),PI_NAME,deepseek,prompt_A,q06,3.4274999999999998,3.34875,-0.07874999999999996,0.21908536563608585,0.03464043787104077,0.06789525822723991,40
Male (name),PI_NAME,deepseek,prompt_B,q01,3.9225000000000003,3.8825000000000003,-0.04,0.20134165375913038,0.031834910687192734,0.06239642494689776,40
Male (name),PI_NAME,deepseek,prompt_B,q02,3.9775,3.94125,-0.03625,0.08860565184265358,0.014009783669334029,0.027459175991894697,40
Male (name),PI_NAME,deepseek,prompt_B,q03,2.9725,2.8912500000000003,-0.08125,0.20629127403646944,0.032617514368660026,0.06393032816257364,40
Male (name),PI_NAME,deepseek,prompt_B,q04,3.53,3.449375,-0.08062500000000002,0.22242021761775208,0.03516772426712034,0.06892873956355586,40
Male (name),PI_NAME,deepseek,prompt_B,q05,2.1925,2.0881250000000002,-0.104375,0.5017561307483843,0.07933461015590701,0.15549583590557772,40
Male (name),PI_NAME,deepseek,prompt_B,q06,3.4450000000000003,3.3668750000000003,-0.078125,0.24496124104720038,0.03873177300853416,0.07591427509672695,40
Male (name),PI_NAME,deepseek,prompt_C,q01,3.9450000000000003,3.8625,-0.08249999999999999,0.1232830805452149,0.019492766574243602,0.03820582248551746,40
Male (name),PI_NAME,deepseek,prompt_C,q02,3.975,3.9549999999999996,-0.020000000000000014,0.08901166734241597,0.014073980356563065,0.027585001498863608,40
Male (name),PI_NAME,deepseek,prompt_C,q03,2.9825,2.8743749999999997,-0.10812500000000003,0.1407839201737442,0.022259892283817983,0.043629388876283245,40
Male (name),PI_NAME,deepseek,prompt_C,q04,3.535,3.454375,-0.08062499999999999,0.1581632858788663,0.025007811279678188,0.04901531010816925,40
Male (name),PI_NAME,deepseek,prompt_C,q05,2.19,2.178125,-0.011875000000000047,0.5207239628755532,0.08233368774578552,0.1613740279817396,40
Male (name),PI_NAME,deepseek,prompt_C,q06,3.47,3.415625,-0.05437500000000001,0.22694229329761229,0.03588272721212097,0.0703301453357571,40
Male (name),PI_NAME,gemma,prompt_A,q01,3.6375,3.50625,-0.13125,0.21917312557510094,0.03465431393577103,0.06792245531411122,40
Male (name),PI_NAME,gemma,prompt_A,q02,3.465,3.2375,-0.22749999999999998,0.21866436052567542,0.03457387111826739,0.06776478739180408,40
Male (name),PI_NAME,gemma,prompt_A,q03,2.8875,2.6568750000000003,-0.230625,0.19947748250276529,0.031540159331256166,0.061818712289262084,40
Male (name),PI_NAME,gemma,prompt_A,q04,3.3850000000000002,3.11875,-0.26625,0.21134110840668008,0.0334159632894834,0.06549528804738747,40
Male (name),PI_NAME,gemma,prompt_A,q05,2.9225000000000003,2.4293750000000003,-0.49312500000000004,0.27832992666424333,0.044007825462332,0.08625533790617072,40
Male (name),PI_NAME,gemma,prompt_A,q06,3.45,3.1975000000000002,-0.2525,0.18264439317694467,0.028878614214923104,0.056602083861249285,40
Male (name),PI_NAME,gemma,prompt_B,q01,3.6375,3.5100000000000002,-0.1275,0.2120413602614793,0.03352668282932955,0.06571229834548592,40
Male (name),PI_NAME,gemma,prompt_B,q02,3.4575000000000005,3.440625,-0.016875000000000008,0.16978375197850185,0.02684516829705926,0.05261652986223615,40
Male (name),PI_NAME,gemma,prompt_B,q03,2.8899999999999997,2.8375,-0.052500000000000005,0.1708575655108889,0.027014953124291967,0.05294930812361225,40
Male (name),PI_NAME,gemma,prompt_B,q04,3.3825000000000003,3.3,-0.0825,0.166332999331662,0.026299556396765837,0.05154713053766104,40
Male (name),PI_NAME,gemma,prompt_B,q05,2.9225000000000003,2.86875,-0.053750000000000006,0.175735633326064,0.027786243368127697,0.05446103700153029,40
Male (name),PI_NAME,gemma,prompt_B,q06,3.4549999999999996,3.4137500000000003,-0.04125,0.15207433236448079,0.024045063196060937,0.04712832386427943,40
Male (name),PI_NAME,gemma,prompt_C,q01,3.6375,3.5043750000000005,-0.133125,0.21980378050224006,0.034754029235139386,0.0681178973008732,40
Male (name),PI_NAME,gemma,prompt_C,q02,3.4825000000000004,3.435,-0.0475,0.17539333086756892,0.02773212059725171,0.05435495637061335,40
Male (name),PI_NAME,gemma,prompt_C,q03,2.8924999999999996,2.8137499999999998,-0.07875,0.1556160215204275,0.02460505342091648,0.0482259047049963,40
Male (name),PI_NAME,gemma,prompt_C,q04,3.3900000000000006,3.2893750000000006,-0.100625,0.16865678812157894,0.026666979665631037,0.05226728014463683,40
Male (name),PI_NAME,gemma,prompt_C,q05,2.9325,2.795625,-0.136875,0.23649331182606737,0.03739287583834036,0.07329003664314711,40
Male (name),PI_NAME,gemma,prompt_C,q06,3.4575000000000005,3.3649999999999998,-0.0925,0.14133067244713363,0.022346341408807268,0.043798829161262244,40
Male (name),PI_NAME,glm,prompt_A,q01,3.7825,3.65,-0.1325,0.14053469322555195,0.02222048604328897,0.04355215264484638,40
Male (name),PI_NAME,glm,prompt_A,q02,3.7525000000000004,3.602499999999999,-0.15,0.14039778652649215,0.02219883919349076,0.04350972481924189,40
Male (name),PI_NAME,glm,prompt_A,q03,3.1075000000000004,2.834375,-0.27312499999999995,0.1607661444618493,0.025419359357155422,0.049821944340024626,40
Male (name),PI_NAME,glm,prompt_A,q04,3.59,3.3393749999999995,-0.250625,0.18831978905234031,0.029775973094391874,0.05836090726500807,40
Male (name),PI_NAME,glm,prompt_A,q05,2.8625,2.42875,-0.43374999999999997,0.2650320493440127,0.04190524644346075,0.08213428302918306,40
Male (name),PI_NAME,glm,prompt_A,q06,3.5875,3.2881249999999995,-0.299375,0.1773638426858972,0.028043685872361574,0.05496562430982868,40
Male (name),PI_NAME,glm,prompt_B,q01,3.7225,3.665,-0.057499999999999996,0.1102444835529023,0.01743118337480716,0.03416511941462203,40
Male (name),PI_NAME,glm,prompt_B,q02,3.6950000000000003,3.6168750000000003,-0.078125,0.13145969207717487,0.020785602373413207,0.040739780651889886,40
Male (name),PI_NAME,glm,prompt_B,q03,3.06,2.9699999999999998,-0.09000000000000001,0.11966834510643495,0.01892122671796996,0.03708560436722112,40
Male (name),PI_NAME,glm,prompt_B,q04,3.53,3.426875,-0.10312500000000002,0.10818838922963295,0.017106086317523476,0.03352792918234601,40
Male (name),PI_NAME,glm,prompt_B,q05,2.785,2.6012500000000003,-0.18375,0.1655943065415425,0.02618275881136972,0.051318207270284646,40
Male (name),PI_NAME,glm,prompt_B,q06,3.5275,3.399375,-0.12812500000000002,0.11864452130586324,0.018759345961345132,0.03676831808423646,40
Male (name),PI_NAME,glm,prompt_C,q01,3.775,3.6700000000000004,-0.10499999999999995,0.12131755321448215,0.019181989415822272,0.037596699255011655,40
Male (name),PI_NAME,glm,prompt_C,q02,3.7375,3.64375,-0.09374999999999996,0.10526979989166298,0.016644616824390075,0.03262344897580455,40
Male (name),PI_NAME,glm,prompt_C,q03,3.0925,2.94125,-0.15124999999999997,0.13228150829158788,0.02091554292619333,0.04099446413533892,40
Male (name),PI_NAME,glm,prompt_C,q04,3.5799999999999996,3.4225000000000003,-0.1575,0.12431865590138994,0.01965650541495626,0.03852675061331427,40
Male (name),PI_NAME,glm,prompt_C,q05,2.8075,2.438125,-0.36937500000000006,0.21148797474451936,0.033439184896442396,0.0655408023970271,40
Male (name),PI_NAME,glm,prompt_C,q06,3.5775000000000006,3.354375,-0.22312499999999996,0.132213344976003,0.020904765359687476,0.04097334010498745,40
Male (name),PI_NAME,gpt,prompt_A,q01,4.0,4.0,0.0,0.0,0.0,0.0,40
Male (name),PI_NAME,gpt,prompt_A,q02,4.0,3.9993749999999997,-0.0006250000000000006,0.003952847075210477,0.0006250000000000004,0.0012250000000000008,40
Male (name),PI_NAME,gpt,prompt_A,q03,3.5,3.4662499999999996,-0.033749999999999995,0.08156128732274637,0.012895971841764763,0.025276104809858934,40
Male (name),PI_NAME,gpt,prompt_A,q04,3.8525000000000005,3.770625,-0.081875,0.15042541170686383,0.023784345948112323,0.046617318058300154,40
Male (name),PI_NAME,gpt,prompt_A,q05,3.35,3.105,-0.24500000000000002,0.22956201329644665,0.036296941313531485,0.07114200497452171,40
Male (name),PI_NAME,gpt,prompt_A,q06,3.6525,3.55,-0.10250000000000001,0.13702423517626733,0.02166543388997842,0.0424642504243577,40
Male (name),PI_NAME,gpt,prompt_B,q01,4.0,4.0,0.0,0.0,0.0,0.0,40
Male (name),PI_NAME,gpt,prompt_B,q02,4.0,4.0,0.0,0.0,0.0,0.0,40
Male (name),PI_NAME,gpt,prompt_B,q03,3.5,3.4981250000000004,-0.0018749999999999988,0.011858541225631413,0.0018749999999999984,0.003674999999999997,40
Male (name),PI_NAME,gpt,prompt_B,q04,3.88,3.855625,-0.024375,0.13027184348556753,0.02059778702016809,0.04037166255952945,40
Male (name),PI_NAME,gpt,prompt_B,q05,3.3775,3.3537500000000002,-0.023750000000000018,0.13480161111416417,0.021314006169051342,0.04177545209134063,40
Male (name),PI_NAME,gpt,prompt_B,q06,3.6475,3.65625,0.008749999999999997,0.13027953181623123,0.02059900265198318,0.04037404519788703,40
Male (name),PI_NAME,gpt,prompt_C,q01,4.0,3.9993749999999997,-0.0006250000000000006,0.003952847075210477,0.0006250000000000004,0.0012250000000000008,40
Male (name),PI_NAME,gpt,prompt_C,q02,4.0,3.99875,-0.0012500000000000011,0.005518035696578811,0.0008724780505651418,0.001710056979107678,40
Male (name),PI_NAME,gpt,prompt_C,q03,3.5,3.4974999999999996,-0.0025000000000000022,0.009473309334313427,0.0014978617237881965,0.002935808978624865,40
Male (name),PI_NAME,gpt,prompt_C,q04,3.9025,3.8118749999999997,-0.090625,0.14149924118669416,0.022372994466773016,0.04385106915487511,40
Male (name),PI_NAME,gpt,prompt_C,q05,3.4125,3.2543750000000005,-0.15812500000000002,0.16086579651118965,0.02543511572962637,0.049852826830067684,40
Male (name),PI_NAME,gpt,prompt_C,q06,3.715,3.614375,-0.100625,0.16226437552371917,0.025656250487991493,0.05028625095646332,40
Male (name),PI_NAME,kimi,prompt_A,q01,3.995,3.9393749999999996,-0.055625,0.08779483294766094,0.013881581945430148,0.02720790061304309,40
Male (name),PI_NAME,kimi,prompt_A,q02,4.0,3.9775,-0.022500000000000003,0.06788942744621108,0.010734260988738767,0.021039151537927982,40
Male (name),PI_NAME,kimi,prompt_A,q03,3.3225000000000002,3.0624999999999996,-0.25999999999999995,0.155847558654159,0.02464166265619141,0.04829765880613516,40
Male (name),PI_NAME,kimi,prompt_A,q04,3.535,3.4487500000000004,-0.08625000000000001,0.10236780092717956,0.01618577049962919,0.031724110179273214,40
Male (name),PI_NAME,kimi,prompt_A,q05,3.075,2.685625,-0.38937499999999997,0.18159615486440914,0.028712873185009917,0.05627723144261944,40
Male (name),PI_NAME,kimi,prompt_A,q06,3.7474999999999996,3.49375,-0.25375,0.16038315500780123,0.025358803407424607,0.04970325467855223,40
Male (name),PI_NAME,kimi,prompt_B,q01,3.995,3.9575000000000005,-0.037500000000000006,0.07025594235292439,0.011108439849836513,0.021772542105679565,40
Male (name),PI_NAME,kimi,prompt_B,q02,4.0,3.9768749999999997,-0.023125,0.06635846225479093,0.010492194137572599,0.020564700509642292,40
Male (name),PI_NAME,kimi,prompt_B,q03,3.3474999999999993,3.2106250000000003,-0.136875,0.10408137533827888,0.01645671040359197,0.03225515239104026,40
Male (name),PI_NAME,kimi,prompt_B,q04,3.5475000000000003,3.503125,-0.04437500000000002,0.07605823932507753,0.01202586355447164,0.023570692566764414,40
Male (name),PI_NAME,kimi,prompt_B,q05,3.1125,2.9362500000000002,-0.17625000000000005,0.12168027672383779,0.01923934103834493,0.03770910843515606,40
Male (name),PI_NAME,kimi,prompt_B,q06,3.78,3.628125,-0.15187499999999998,0.130505366330376,0.02063471022393193,0.04044403203890658,40
Male (name),PI_NAME,kimi,prompt_C,q01,3.9900000000000007,3.958125,-0.03187500000000001,0.06626179140349286,0.010476909133900132,0.020534741902444257,40
Male (name),PI_NAME,kimi,prompt_C,q02,3.9975,3.9887500000000005,-0.008749999999999999,0.031291638925864305,0.004947642536265798,0.009697379371080964,40
Male (name),PI_NAME,kimi,prompt_C,q03,3.3375,3.1825,-0.15499999999999997,0.13267465508741333,0.02097770489267361,0.041116301589640275,40
Male (name),PI_NAME,kimi,prompt_C,q04,3.5450000000000004,3.496875,-0.04812500000000001,0.09630804942794442,0.015227639660019035,0.029846173733637307,40
Male (name),PI_NAME,kimi,prompt_C,q05,3.085,2.8237499999999995,-0.26125,0.14209400102821065,0.02246703425477266,0.04403538713935442,40
Male (name),PI_NAME,kimi,prompt_C,q06,3.775,3.614375,-0.160625,0.14219969481376601,0.02248374590961668,0.04406814198284869,40
Male (name),PI_NAME,ministral,prompt_A,q01,3.775,3.621875,-0.153125,0.17331491827720974,0.027403494712096434,0.05371084963570901,40
Male (name),PI_NAME,ministral,prompt_A,q02,3.9875,3.896875,-0.090625,0.14149924118669419,0.022372994466773023,0.043851069154875126,40
Male (name),PI_NAME,ministral,prompt_A,q03,3.275,3.08125,-0.19375,0.16000300477947763,0.025298696378697826,0.049585444902247734,40
Male (name),PI_NAME,ministral,prompt_A,q04,3.4875,3.45625,-0.03125,0.0788031464945144,0.012459871485528951,0.024421348111636744,40
Male (name),PI_NAME,ministral,prompt_A,q05,2.975,2.703125,-0.271875,0.14121581728433275,0.022328181213033257,0.043763235177545184,40
Male (name),PI_NAME,ministral,prompt_A,q06,3.6625,3.509375,-0.153125,0.1866701722427239,0.02951514577514746,0.05784968571928902,40
Male (name),PI_NAME,ministral,prompt_B,q01,3.7125,3.64375,-0.06875,0.12643408133520379,0.01999098354451134,0.03918232774724222,40
Male (name),PI_NAME,ministral,prompt_B,q02,3.975,3.96875,-0.00625,0.04861874176983657,0.007687298048212472,0.015067104174496445,40
Male (name),PI_NAME,ministral,prompt_B,q03,3.2125,3.14375,-0.06875,0.12643408133520379,0.01999098354451134,0.03918232774724222,40
Male (name),PI_NAME,ministral,prompt_B,q04,3.4875,3.496875,0.009375,0.05929270612815711,0.009375,0.018375,40
Male (name),PI_NAME,ministral,prompt_B,q05,2.975,2.928125,-0.046875,0.12236812629657011,0.019348099605215323,0.03792227522622203,40
Male (name),PI_NAME,ministral,prompt_B,q06,3.6375,3.58125,-0.05625,0.15230599260900862,0.024081691896861913,0.04720011611784935,40
Male (name),PI_NAME,ministral,prompt_C,q01,3.775,3.646875,-0.128125,0.18011637085862586,0.02847889878984177,0.05581864162808987,40
Male (name),PI_NAME,ministral,prompt_C,q02,3.975,3.975,0.0,0.07489308618940976,0.011841636667891772,0.023209607869067873,40
Male (name),PI_NAME,ministral,prompt_C,q03,3.275,3.15,-0.125,0.1834498464263357,0.029005967555766066,0.05685169640930149,40
Male (name),PI_NAME,ministral,prompt_C,q04,3.5,3.5,0.0,0.11322770341445958,0.01790287185098582,0.03508962882793221,40
Male (name),PI_NAME,ministral,prompt_C,q05,2.9875,2.853125,-0.134375,0.17538305147188465,0.02773049528208509,0.054351770752886774,40
Male (name),PI_NAME,ministral,prompt_C,q06,3.675,3.559375,-0.115625,0.1969061585030043,0.03113359730918122,0.06102185072599519,40
Male (name),PI_NAME,mistral,prompt_A,q01,4.0,3.9975,-0.0024999999999999996,0.015811388300841892,0.002499999999999999,0.004899999999999998,40
Male (name),PI_NAME,mistral,prompt_A,q02,4.0,4.0,0.0,0.0,0.0,0.0,40
Male (name),PI_NAME,mistral,prompt_A,q03,3.3474999999999993,3.215625,-0.131875,0.14708573942972766,0.023256297396398756,0.04558234289694156,40
Male (name),PI_NAME,mistral,prompt_A,q04,3.789999999999999,3.6856250000000004,-0.104375,0.14321038629788602,0.022643550264694435,0.044381358518801095,40
Male (name),PI_NAME,mistral,prompt_A,q05,3.1275,3.0368749999999998,-0.090625,0.1286875937877144,0.020347295148785617,0.039880698491619807,40
Male (name),PI_NAME,mistral,prompt_A,q06,3.85,3.721875,-0.128125,0.15329579041504812,0.02423819267136803,0.04750685763588133,40
Male (name),PI_NAME,mistral,prompt_B,q01,4.0,4.0,0.0,0.0,0.0,0.0,40
Male (name),PI_NAME,mistral,prompt_B,q02,4.0,4.0,0.0,0.0,0.0,0.0,40
Male (name),PI_NAME,mistral,prompt_B,q03,3.2775,3.37,0.09249999999999999,0.09323254631461958,0.014741359920566762,0.028893065444310854,40
Male (name),PI_NAME,mistral,prompt_B,q04,3.745,3.7943749999999996,0.04937499999999999,0.0838740470540844,0.013261651263352128,0.02599283647617017,40
Male (name),PI_NAME,mistral,prompt_B,q05,3.1075,3.136875,0.029375000000000005,0.09352215903607673,0.014787151712524989,0.02898281735654898,40
Male (name),PI_NAME,mistral,prompt_B,q06,3.7825,3.8712500000000007,0.08874999999999998,0.09523082618779619,0.015057315710652287,0.02951233879287848,40
Male (name),PI_NAME,mistral,prompt_C,q01,4.0,3.9975,-0.0024999999999999996,0.015811388300841892,0.002499999999999999,0.004899999999999998,40
Male (name),PI_NAME,mistral,prompt_C,q02,4.0,4.0,0.0,0.0,0.0,0.0,40
Male (name),PI_NAME,mistral,prompt_C,q03,3.3824999999999994,3.2993750000000004,-0.08312499999999998,0.10352559141064142,0.01636883324867954,0.0320829131674119,40
Male (name),PI_NAME,mistral,prompt_C,q04,3.8299999999999996,3.75875,-0.07125,0.09067941558179787,0.014337674506572192,0.028101842032881495,40
Male (name),PI_NAME,mistral,prompt_C,q05,3.1550000000000002,3.0625,-0.0925,0.11742428002104816,0.018566408873595834,0.036390161392247836,40
Male (name),PI_NAME,mistral,prompt_C,q06,3.8849999999999993,3.8068750000000002,-0.07812499999999997,0.10364935649855285,0.016388402227310094,0.03212126836552778,40
Male (name),PI_NAME,phi,prompt_A,q01,3.08,3.0412500000000002,-0.03875000000000001,0.22410434268495646,0.03543400782096784,0.06945065532909696,40
Male (name),PI_NAME,phi,prompt_A,q02,3.815,3.7143749999999995,-0.100625,0.15684055066638006,0.024798668479040022,0.048605390218918444,40
Male (name),PI_NAME,phi,prompt_A,q03,3.0125,2.8287500000000003,-0.18375,0.3309635311848708,0.05232992904981788,0.10256666093764305,40
Male (name),PI_NAME,phi,prompt_A,q04,3.19,3.15375,-0.03625,0.19619374908362186,0.03102095548959089,0.060801072759598146,40
Male (name),PI_NAME,phi,prompt_A,q05,2.93,2.925625,-0.0043750000000000065,0.18621461116211155,0.029443115243744333,0.05770850587773889,40
Male (name),PI_NAME,phi,prompt_A,q06,3.4425,3.39375,-0.04875,0.1782167723552358,0.02817854589431379,0.055229949952855024,40
Male (name),PI_NAME,phi,prompt_B,q01,3.0524999999999998,3.05625,0.0037499999999999977,0.14068855401477842,0.022244813570116307,0.04359983459742796,40
Male (name),PI_NAME,phi,prompt_B,q02,3.8,3.7206249999999996,-0.079375,0.19765350250193406,0.03125176277079505,0.06125345503075829,40
Male (name),PI_NAME,phi,prompt_B,q03,2.9575,2.876875,-0.08062499999999999,0.27703139574923497,0.043802509697153554,0.08585291900642096,40
Male (name),PI_NAME,phi,prompt_B,q04,3.1525,3.2,0.0475,0.2133223154206101,0.03372921962349939,0.0661092704620588,40
Male (name),PI_NAME,phi,prompt_B,q05,2.915,2.873125,-0.04187500000000001,0.15723853959298062,0.02486159605361919,0.048728728265093606,40
Male (name),PI_NAME,phi,prompt_B,q06,3.415,3.3650000000000007,-0.05,0.1598276315124259,0.025270967430468406,0.04953109616371808,40
Male (name),PI_NAME,phi,prompt_C,q01,3.1375,3.045,-0.0925,0.27099058551155875,0.042847373733957556,0.0839808525185568,40
Male (name),PI_NAME,phi,prompt_C,q02,3.8625,3.753125,-0.109375,0.16522008437853822,0.0261235890920693,0.051202234620455825,40
Male (name),PI_NAME,phi,prompt_C,q03,3.0,2.92875,-0.07125,0.42808271127471115,0.06768581972841647,0.1326642066676963,40
Male (name),PI_NAME,phi,prompt_C,q04,3.2625,3.234375,-0.02812499999999999,0.26264114032219626,0.04152721053410149,0.08139333264683891,40
Male (name),PI_NAME,phi,prompt_C,q05,2.9825,2.8181249999999998,-0.164375,0.22208853484070787,0.03511528061531486,0.06882595000601713,40
Male (name),PI_NAME,phi,prompt_C,q06,3.4875,3.3518749999999997,-0.13562500000000002,0.20419381033588452,0.032285876238491336,0.06328031742744301,40
No (AI),AI,deepseek,prompt_A,q01,3.9599999999999995,3.9675,0.007499999999999995,0.08589647913741941,0.013581425853169031,0.0266195946722113,40
No (AI),AI,deepseek,prompt_A,q02,3.9850000000000003,3.995,0.010000000000000009,0.03789323733725371,0.005991446895152786,0.01174323591449946,40
No (AI),AI,deepseek,prompt_A,q03,3.0025,3.0174999999999996,0.015000000000000003,0.18612099731364448,0.029428313594659843,0.05767949464553329,40
No (AI),AI,deepseek,prompt_A,q04,3.5174999999999996,3.585,0.06749999999999998,0.15588868480836587,0.02464816527212626,0.04831040393336747,40
No (AI),AI,deepseek,prompt_A,q05,2.0375,2.145,0.10749999999999997,0.5288533799040122,0.08361906143874992,0.16389336041994984,40
No (AI),AI,deepseek,prompt_A,q06,3.4274999999999998,3.4850000000000003,0.05750000000000004,0.2036682823386333,0.03220278296621631,0.06311745461378396,40
No (AI),AI,deepseek,prompt_B,q01,3.9225000000000003,3.9325,0.009999999999999986,0.1676381940446869,0.02650592580092426,0.05195161456981155,40
No (AI),AI,deepseek,prompt_B,q02,3.9775,3.9825000000000004,0.0050000000000000044,0.05523841101337055,0.008733959656539033,0.017118560926816503,40
No (AI),AI,deepseek,prompt_B,q03,2.9725,3.0075,0.03500000000000002,0.1762137396779322,0.027861838619912566,0.05460920369502863,40
No (AI),AI,deepseek,prompt_B,q04,3.53,3.5725000000000007,0.04249999999999998,0.1893138758510416,0.02993315201818194,0.0586689779556366,40
No (AI),AI,deepseek,prompt_B,q05,2.1925,2.2375,0.04500000000000002,0.52767025445433,0.08343199287981459,0.1635267060444366,40
No (AI),AI,deepseek,prompt_B,q06,3.4450000000000003,3.4850000000000003,0.04,0.2706118423697847,0.04278748918514885,0.08386347880289174,40
No (AI),AI,deepseek,prompt_C,q01,3.9450000000000003,3.95,0.004999999999999993,0.08458041235325212,0.013373337423625939,0.02621174135030684,40
No (AI),AI,deepseek,prompt_C,q02,3.975,3.9875,0.0125,0.07574417130828938,0.011976205040808511,0.02347336187998468,40
No (AI),AI,deepseek,prompt_C,q03,2.9825,2.95,-0.03250000000000004,0.18029534174905976,0.028507196572273748,0.055874105281656546,40
No (AI),AI,deepseek,prompt_C,q04,3.535,3.5375,0.0025000000000000022,0.1887713309393547,0.029847368135488665,0.058500841545557784,40
No (AI),AI,deepseek,prompt_C,q05,2.19,2.1225,-0.06750000000000003,0.5273968485850441,0.08338876361618451,0.16344197668772165,40
No (AI),AI,deepseek,prompt_C,q06,3.47,3.4599999999999995,-0.009999999999999986,0.23293005442924336,0.03682947537517004,0.07218577173533328,40
No (AI),AI,gemma,prompt_A,q01,3.6375,3.7299999999999995,0.0925,0.19267017120404203,0.030463828908967955,0.05970910466157719,40
No (AI),AI,gemma,prompt_A,q02,3.465,3.435,-0.029999999999999992,0.1505545305418162,0.023804761428476165,0.04665733239981328,40
No (AI),AI,gemma,prompt_A,q03,2.8875,2.9050000000000002,0.017500000000000005,0.16623662467884562,0.026284318226185446,0.05151726372332347,40
No (AI),AI,gemma,prompt_A,q04,3.3850000000000002,3.3850000000000002,1.1102230246251566e-17,0.15021352323976214,0.023750843439814172,0.04655165314203578,40
No (AI),AI,gemma,prompt_A,q05,2.9225000000000003,2.96,0.03750000000000001,0.25689217532573805,0.040618219355231994,0.0796117099362547,40
No (AI),AI,gemma,prompt_A,q06,3.45,3.4675,0.017500000000000005,0.16623662467884562,0.026284318226185446,0.05151726372332347,40
No (AI),AI,gemma,prompt_B,q01,3.6375,3.665,0.027500000000000004,0.11091114484704435,0.01753659178067538,0.03437171989012374,40
No (AI),AI,gemma,prompt_B,q02,3.4575000000000005,3.5100000000000002,0.05249999999999998,0.13957352625325914,0.022068512201080307,0.043254283914117404,40
No (AI),AI,gemma,prompt_B,q03,2.8899999999999997,2.9575000000000005,0.06749999999999998,0.167006064683369,0.026405977373042656,0.0517557156511636,40
No (AI),AI,gemma,prompt_B,q04,3.3825000000000003,3.4375,0.05499999999999998,0.15182648665921913,0.024005875349215056,0.04705151568446151,40
No (AI),AI,gemma,prompt_B,q05,2.9225000000000003,2.995,0.07249999999999998,0.23423361119912875,0.037035585797778534,0.07258974816364593,40
No (AI),AI,gemma,prompt_B,q06,3.4549999999999996,3.5025,0.04749999999999999,0.13957352625325917,0.02206851220108031,0.04325428391411741,40
