contrast_label,contrast_group,model,text_id,run_mode,condition_id,prompt_template,pi_name_group,pi_inst_tier,pi_metric_level,ai_flag,condition_family,q01,q02,q03,q04,q05,q06,blind_q01,blind_q02,blind_q03,blind_q04,blind_q05,blind_q06,effect_q01,effect_q02,effect_q03,effect_q04,effect_q05,effect_q06
Higher (profile),PI_BIB,phi,10.3030_101125203_full,pi-only,PI+M_N+LOW_I+HIGH_B,prompt_C,M_N,LOW_I,HIGH_B,,pi_main,3.1,3.7,3.1,3.5,3.0,3.5,3.0,3.5,3.0,3.5,3.0,3.5,0.10000000000000009,0.20000000000000018,0.10000000000000009,0.0,0.0,0.0
Higher (profile),PI_BIB,phi,10.3030_101125203_full,pi-only,PI+M_N+TOP_I+HIGH_B,prompt_A,M_N,TOP_I,HIGH_B,,pi_main,3.0,3.5,2.5,3.0,3.0,3.5,3.0,3.5,2.5,3.0,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
Higher (profile),PI_BIB,phi,10.3030_101125203_full,pi-only,PI+M_N+TOP_I+HIGH_B,prompt_B,M_N,TOP_I,HIGH_B,,pi_main,3.0,3.5,2.5,3.0,3.0,3.5,3.0,4.0,3.5,3.0,3.0,3.5,0.0,-0.5,-1.0,0.0,0.0,0.0
Higher (profile),PI_BIB,phi,10.3030_101125203_full,pi-only,PI+M_N+TOP_I+HIGH_B,prompt_C,M_N,TOP_I,HIGH_B,,pi_main,3.0,3.6,3.1,3.5,3.0,3.5,3.0,3.5,3.0,3.5,3.0,3.5,0.0,0.10000000000000009,0.10000000000000009,0.0,0.0,0.0
Higher (profile),PI_BIB,phi,10.3030_101125325_full,pi-only,PI+F_N+LOW_I+HIGH_B,prompt_A,F_N,LOW_I,HIGH_B,,pi_main,3.0,3.9,3.3,3.0,3.0,3.5,3.0,4.0,3.5,3.0,3.0,3.5,0.0,-0.10000000000000009,-0.20000000000000018,0.0,0.0,0.0
Higher (profile),PI_BIB,phi,10.3030_101125325_full,pi-only,PI+F_N+LOW_I+HIGH_B,prompt_B,F_N,LOW_I,HIGH_B,,pi_main,3.0,4.0,3.5,3.0,3.0,3.5,3.0,4.0,3.4,3.1,3.0,3.5,0.0,0.0,0.10000000000000009,-0.10000000000000009,0.0,0.0
Higher (profile),PI_BIB,phi,10.3030_101125325_full,pi-only,PI+F_N+LOW_I+HIGH_B,prompt_C,F_N,LOW_I,HIGH_B,,pi_main,3.0,4.0,3.5,3.0,3.0,3.5,3.0,4.0,3.5,3.0,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
Higher (profile),PI_BIB,phi,10.3030_101125325_full,pi-only,PI+F_N+TOP_I+HIGH_B,prompt_A,F_N,TOP_I,HIGH_B,,pi_main,3.0,3.5,2.5,3.0,3.0,3.5,3.0,4.0,3.5,3.0,3.0,3.5,0.0,-0.5,-1.0,0.0,0.0,0.0
Higher (profile),PI_BIB,phi,10.3030_101125325_full,pi-only,PI+F_N+TOP_I+HIGH_B,prompt_B,F_N,TOP_I,HIGH_B,,pi_main,3.0,4.0,3.5,3.0,3.0,3.5,3.0,4.0,3.4,3.1,3.0,3.5,0.0,0.0,0.10000000000000009,-0.10000000000000009,0.0,0.0
Higher (profile),PI_BIB,phi,10.3030_101125325_full,pi-only,PI+F_N+TOP_I+HIGH_B,prompt_C,F_N,TOP_I,HIGH_B,,pi_main,3.0,3.6,2.7,3.0,2.6,3.1,3.0,4.0,3.5,3.0,3.0,3.5,0.0,-0.3999999999999999,-0.7999999999999998,0.0,-0.3999999999999999,-0.3999999999999999
Higher (profile),PI_BIB,phi,10.3030_101125325_full,pi-only,PI+M_N+LOW_I+HIGH_B,prompt_A,M_N,LOW_I,HIGH_B,,pi_main,3.0,3.5,2.5,3.0,3.0,3.5,3.0,4.0,3.5,3.0,3.0,3.5,0.0,-0.5,-1.0,0.0,0.0,0.0
Higher (profile),PI_BIB,phi,10.3030_101125325_full,pi-only,PI+M_N+LOW_I+HIGH_B,prompt_B,M_N,LOW_I,HIGH_B,,pi_main,3.0,3.5,2.5,3.0,3.0,3.5,3.0,4.0,3.4,3.1,3.0,3.5,0.0,-0.5,-0.8999999999999999,-0.10000000000000009,0.0,0.0
Higher (profile),PI_BIB,phi,10.3030_101125325_full,pi-only,PI+M_N+LOW_I+HIGH_B,prompt_C,M_N,LOW_I,HIGH_B,,pi_main,3.0,4.0,3.5,3.0,3.0,3.5,3.0,4.0,3.5,3.0,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
Higher (profile),PI_BIB,phi,10.3030_101125325_full,pi-only,PI+M_N+TOP_I+HIGH_B,prompt_A,M_N,TOP_I,HIGH_B,,pi_main,3.0,3.5,2.5,3.0,3.0,3.5,3.0,4.0,3.5,3.0,3.0,3.5,0.0,-0.5,-1.0,0.0,0.0,0.0
Higher (profile),PI_BIB,phi,10.3030_101125325_full,pi-only,PI+M_N+TOP_I+HIGH_B,prompt_B,M_N,TOP_I,HIGH_B,,pi_main,3.0,4.0,3.5,3.0,3.0,3.5,3.0,4.0,3.4,3.1,3.0,3.5,0.0,0.0,0.10000000000000009,-0.10000000000000009,0.0,0.0
Higher (profile),PI_BIB,phi,10.3030_101125325_full,pi-only,PI+M_N+TOP_I+HIGH_B,prompt_C,M_N,TOP_I,HIGH_B,,pi_main,3.0,3.5,2.5,3.0,3.0,3.5,3.0,4.0,3.5,3.0,3.0,3.5,0.0,-0.5,-1.0,0.0,0.0,0.0
Higher (profile),PI_BIB,phi,10.3030_101125401_full,pi-only,PI+F_N+LOW_I+HIGH_B,prompt_A,F_N,LOW_I,HIGH_B,,pi_main,3.0,3.5,2.5,3.0,3.0,3.5,3.0,3.5,2.5,3.0,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
Higher (profile),PI_BIB,phi,10.3030_101125401_full,pi-only,PI+F_N+LOW_I+HIGH_B,prompt_B,F_N,LOW_I,HIGH_B,,pi_main,3.0,3.5,2.5,3.0,3.0,3.5,3.0,3.5,2.5,3.0,2.6,3.1,0.0,0.0,0.0,0.0,0.3999999999999999,0.3999999999999999
Higher (profile),PI_BIB,phi,10.3030_101125401_full,pi-only,PI+F_N+LOW_I+HIGH_B,prompt_C,F_N,LOW_I,HIGH_B,,pi_main,3.0,3.5,2.5,3.0,3.0,3.5,3.0,3.5,2.5,3.0,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
Higher (profile),PI_BIB,phi,10.3030_101125401_full,pi-only,PI+F_N+TOP_I+HIGH_B,prompt_A,F_N,TOP_I,HIGH_B,,pi_main,3.0,3.5,2.5,3.0,3.0,3.5,3.0,3.5,2.5,3.0,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
Higher (profile),PI_BIB,phi,10.3030_101125401_full,pi-only,PI+F_N+TOP_I+HIGH_B,prompt_B,F_N,TOP_I,HIGH_B,,pi_main,3.5,4.0,3.0,3.5,3.0,3.5,3.0,3.5,2.5,3.0,2.6,3.1,0.5,0.5,0.5,0.5,0.3999999999999999,0.3999999999999999
Higher (profile),PI_BIB,phi,10.3030_101125401_full,pi-only,PI+F_N+TOP_I+HIGH_B,prompt_C,F_N,TOP_I,HIGH_B,,pi_main,3.0,3.5,2.5,3.0,3.0,3.5,3.0,3.5,2.5,3.0,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
Higher (profile),PI_BIB,phi,10.3030_101125401_full,pi-only,PI+M_N+LOW_I+HIGH_B,prompt_A,M_N,LOW_I,HIGH_B,,pi_main,3.0,3.5,2.5,3.0,3.0,3.5,3.0,3.5,2.5,3.0,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
Higher (profile),PI_BIB,phi,10.3030_101125401_full,pi-only,PI+M_N+LOW_I+HIGH_B,prompt_B,M_N,LOW_I,HIGH_B,,pi_main,3.0,3.5,2.5,3.0,3.0,3.5,3.0,3.5,2.5,3.0,2.6,3.1,0.0,0.0,0.0,0.0,0.3999999999999999,0.3999999999999999
Higher (profile),PI_BIB,phi,10.3030_101125401_full,pi-only,PI+M_N+LOW_I+HIGH_B,prompt_C,M_N,LOW_I,HIGH_B,,pi_main,3.0,3.5,2.5,3.0,3.0,3.5,3.0,3.5,2.5,3.0,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
Higher (profile),PI_BIB,phi,10.3030_101125401_full,pi-only,PI+M_N+TOP_I+HIGH_B,prompt_A,M_N,TOP_I,HIGH_B,,pi_main,3.0,3.5,2.5,3.0,3.0,3.5,3.0,3.5,2.5,3.0,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
Higher (profile),PI_BIB,phi,10.3030_101125401_full,pi-only,PI+M_N+TOP_I+HIGH_B,prompt_B,M_N,TOP_I,HIGH_B,,pi_main,3.5,4.0,3.0,3.5,3.0,3.5,3.0,3.5,2.5,3.0,2.6,3.1,0.5,0.5,0.5,0.5,0.3999999999999999,0.3999999999999999
Higher (profile),PI_BIB,phi,10.3030_101125401_full,pi-only,PI+M_N+TOP_I+HIGH_B,prompt_C,M_N,TOP_I,HIGH_B,,pi_main,3.0,3.5,2.5,3.0,3.0,3.5,3.0,3.5,2.5,3.0,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
Higher (profile),PI_BIB,phi,10.3030_101125480_full,pi-only,PI+F_N+LOW_I+HIGH_B,prompt_A,F_N,LOW_I,HIGH_B,,pi_main,3.0,3.5,2.5,3.0,2.5,3.0,3.0,3.5,2.5,3.0,2.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Higher (profile),PI_BIB,phi,10.3030_101125480_full,pi-only,PI+F_N+LOW_I+HIGH_B,prompt_B,F_N,LOW_I,HIGH_B,,pi_main,3.0,3.5,2.5,3.0,2.5,3.0,3.0,3.5,2.5,3.0,2.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Higher (profile),PI_BIB,phi,10.3030_101125480_full,pi-only,PI+F_N+LOW_I+HIGH_B,prompt_C,F_N,LOW_I,HIGH_B,,pi_main,3.0,3.5,2.8,3.3,2.8,3.3,3.0,3.5,2.5,3.0,2.5,3.0,0.0,0.0,0.2999999999999998,0.2999999999999998,0.2999999999999998,0.2999999999999998
Higher (profile),PI_BIB,phi,10.3030_101125480_full,pi-only,PI+F_N+TOP_I+HIGH_B,prompt_A,F_N,TOP_I,HIGH_B,,pi_main,3.0,3.5,3.0,3.5,3.0,3.5,3.0,3.5,2.5,3.0,2.5,3.0,0.0,0.0,0.5,0.5,0.5,0.5
Higher (profile),PI_BIB,phi,10.3030_101125480_full,pi-only,PI+F_N+TOP_I+HIGH_B,prompt_B,F_N,TOP_I,HIGH_B,,pi_main,3.0,3.5,2.5,3.0,2.5,3.0,3.0,3.5,2.5,3.0,2.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Higher (profile),PI_BIB,phi,10.3030_101125480_full,pi-only,PI+F_N+TOP_I+HIGH_B,prompt_C,F_N,TOP_I,HIGH_B,,pi_main,3.0,3.5,2.5,3.0,3.0,3.0,3.0,3.5,2.5,3.0,2.5,3.0,0.0,0.0,0.0,0.0,0.5,0.0
Higher (profile),PI_BIB,phi,10.3030_101125480_full,pi-only,PI+M_N+LOW_I+HIGH_B,prompt_A,M_N,LOW_I,HIGH_B,,pi_main,3.0,3.5,2.5,3.0,2.5,3.0,3.0,3.5,2.5,3.0,2.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Higher (profile),PI_BIB,phi,10.3030_101125480_full,pi-only,PI+M_N+LOW_I+HIGH_B,prompt_B,M_N,LOW_I,HIGH_B,,pi_main,3.0,3.5,2.5,3.0,2.5,3.0,3.0,3.5,2.5,3.0,2.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Higher (profile),PI_BIB,phi,10.3030_101125480_full,pi-only,PI+M_N+LOW_I+HIGH_B,prompt_C,M_N,LOW_I,HIGH_B,,pi_main,3.0,3.5,2.5,3.0,2.5,3.0,3.0,3.5,2.5,3.0,2.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Higher (profile),PI_BIB,phi,10.3030_101125480_full,pi-only,PI+M_N+TOP_I+HIGH_B,prompt_A,M_N,TOP_I,HIGH_B,,pi_main,3.0,3.5,2.5,3.0,2.5,3.0,3.0,3.5,2.5,3.0,2.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Higher (profile),PI_BIB,phi,10.3030_101125480_full,pi-only,PI+M_N+TOP_I+HIGH_B,prompt_B,M_N,TOP_I,HIGH_B,,pi_main,3.0,3.5,2.5,3.0,2.5,3.0,3.0,3.5,2.5,3.0,2.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Higher (profile),PI_BIB,phi,10.3030_101125480_full,pi-only,PI+M_N+TOP_I+HIGH_B,prompt_C,M_N,TOP_I,HIGH_B,,pi_main,3.0,3.5,2.5,3.0,2.5,3.0,3.0,3.5,2.5,3.0,2.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Higher (profile),PI_BIB,phi,10.3030_101125586_full,pi-only,PI+F_N+LOW_I+HIGH_B,prompt_A,F_N,LOW_I,HIGH_B,,pi_main,3.0,3.5,2.5,3.0,3.0,3.5,3.0,4.0,3.5,3.5,3.0,3.5,0.0,-0.5,-1.0,-0.5,0.0,0.0
Higher (profile),PI_BIB,phi,10.3030_101125586_full,pi-only,PI+F_N+LOW_I+HIGH_B,prompt_B,F_N,LOW_I,HIGH_B,,pi_main,3.0,4.0,3.5,3.5,3.0,3.5,3.0,4.0,3.5,3.0,3.0,3.5,0.0,0.0,0.0,0.5,0.0,0.0
Higher (profile),PI_BIB,phi,10.3030_101125586_full,pi-only,PI+F_N+LOW_I+HIGH_B,prompt_C,F_N,LOW_I,HIGH_B,,pi_main,3.0,4.0,3.5,3.5,3.0,3.5,3.5,4.0,3.0,3.5,3.0,3.5,-0.5,0.0,0.5,0.0,0.0,0.0
Higher (profile),PI_BIB,phi,10.3030_101125586_full,pi-only,PI+F_N+TOP_I+HIGH_B,prompt_A,F_N,TOP_I,HIGH_B,,pi_main,3.0,3.5,2.5,3.0,3.0,3.5,3.0,4.0,3.5,3.5,3.0,3.5,0.0,-0.5,-1.0,-0.5,0.0,0.0
Higher (profile),PI_BIB,phi,10.3030_101125586_full,pi-only,PI+F_N+TOP_I+HIGH_B,prompt_B,F_N,TOP_I,HIGH_B,,pi_main,3.0,4.0,3.5,3.5,3.0,3.5,3.0,4.0,3.5,3.0,3.0,3.5,0.0,0.0,0.0,0.5,0.0,0.0
Higher (profile),PI_BIB,phi,10.3030_101125586_full,pi-only,PI+F_N+TOP_I+HIGH_B,prompt_C,F_N,TOP_I,HIGH_B,,pi_main,3.5,4.0,3.0,3.5,3.0,3.5,3.5,4.0,3.0,3.5,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
Higher (profile),PI_BIB,phi,10.3030_101125586_full,pi-only,PI+M_N+LOW_I+HIGH_B,prompt_A,M_N,LOW_I,HIGH_B,,pi_main,3.0,3.5,2.5,3.0,3.0,3.5,3.0,4.0,3.5,3.5,3.0,3.5,0.0,-0.5,-1.0,-0.5,0.0,0.0
Higher (profile),PI_BIB,phi,10.3030_101125586_full,pi-only,PI+M_N+LOW_I+HIGH_B,prompt_B,M_N,LOW_I,HIGH_B,,pi_main,3.0,4.0,3.5,3.5,3.0,3.5,3.0,4.0,3.5,3.0,3.0,3.5,0.0,0.0,0.0,0.5,0.0,0.0
Higher (profile),PI_BIB,phi,10.3030_101125586_full,pi-only,PI+M_N+LOW_I+HIGH_B,prompt_C,M_N,LOW_I,HIGH_B,,pi_main,3.0,4.0,3.5,3.5,3.0,3.5,3.5,4.0,3.0,3.5,3.0,3.5,-0.5,0.0,0.5,0.0,0.0,0.0
Higher (profile),PI_BIB,phi,10.3030_101125586_full,pi-only,PI+M_N+TOP_I+HIGH_B,prompt_A,M_N,TOP_I,HIGH_B,,pi_main,3.0,4.0,3.5,3.5,3.0,3.5,3.0,4.0,3.5,3.5,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
Higher (profile),PI_BIB,phi,10.3030_101125586_full,pi-only,PI+M_N+TOP_I+HIGH_B,prompt_B,M_N,TOP_I,HIGH_B,,pi_main,3.0,4.0,3.5,3.5,3.0,3.5,3.0,4.0,3.5,3.0,3.0,3.5,0.0,0.0,0.0,0.5,0.0,0.0
Higher (profile),PI_BIB,phi,10.3030_101125586_full,pi-only,PI+M_N+TOP_I+HIGH_B,prompt_C,M_N,TOP_I,HIGH_B,,pi_main,3.0,4.0,3.5,3.5,3.0,3.5,3.5,4.0,3.0,3.5,3.0,3.5,-0.5,0.0,0.5,0.0,0.0,0.0
Higher (profile),PI_BIB,phi,10.3030_101125590_full,pi-only,PI+F_N+LOW_I+HIGH_B,prompt_A,F_N,LOW_I,HIGH_B,,pi_main,3.0,4.0,2.5,3.0,3.0,3.5,3.0,4.0,3.0,3.5,3.0,3.5,0.0,0.0,-0.5,-0.5,0.0,0.0
Higher (profile),PI_BIB,phi,10.3030_101125590_full,pi-only,PI+F_N+LOW_I+HIGH_B,prompt_B,F_N,LOW_I,HIGH_B,,pi_main,3.0,4.0,2.5,3.5,3.0,3.5,3.0,4.0,2.5,3.0,3.0,3.5,0.0,0.0,0.0,0.5,0.0,0.0
Higher (profile),PI_BIB,phi,10.3030_101125590_full,pi-only,PI+F_N+LOW_I+HIGH_B,prompt_C,F_N,LOW_I,HIGH_B,,pi_main,3.5,4.0,3.0,3.5,3.0,3.5,3.0,4.0,2.5,3.0,3.0,3.5,0.5,0.0,0.5,0.5,0.0,0.0
Higher (profile),PI_BIB,phi,10.3030_101125590_full,pi-only,PI+F_N+TOP_I+HIGH_B,prompt_A,F_N,TOP_I,HIGH_B,,pi_main,3.0,4.0,2.5,3.0,3.0,3.5,3.0,4.0,3.0,3.5,3.0,3.5,0.0,0.0,-0.5,-0.5,0.0,0.0
Higher (profile),PI_BIB,phi,10.3030_101125590_full,pi-only,PI+F_N+TOP_I+HIGH_B,prompt_B,F_N,TOP_I,HIGH_B,,pi_main,3.0,4.0,3.0,3.5,3.0,3.5,3.0,4.0,2.5,3.0,3.0,3.5,0.0,0.0,0.5,0.5,0.0,0.0
Higher (profile),PI_BIB,phi,10.3030_101125590_full,pi-only,PI+F_N+TOP_I+HIGH_B,prompt_C,F_N,TOP_I,HIGH_B,,pi_main,3.0,4.0,3.0,3.5,3.0,3.5,3.0,4.0,2.5,3.0,3.0,3.5,0.0,0.0,0.5,0.5,0.0,0.0
Higher (profile),PI_BIB,phi,10.3030_101125590_full,pi-only,PI+M_N+LOW_I+HIGH_B,prompt_A,M_N,LOW_I,HIGH_B,,pi_main,3.0,4.0,2.5,3.1,3.0,3.5,3.0,4.0,3.0,3.5,3.0,3.5,0.0,0.0,-0.5,-0.3999999999999999,0.0,0.0
Higher (profile),PI_BIB,phi,10.3030_101125590_full,pi-only,PI+M_N+LOW_I+HIGH_B,prompt_B,M_N,LOW_I,HIGH_B,,pi_main,3.0,4.0,2.5,3.5,3.0,3.5,3.0,4.0,2.5,3.0,3.0,3.5,0.0,0.0,0.0,0.5,0.0,0.0
Higher (profile),PI_BIB,phi,10.3030_101125590_full,pi-only,PI+M_N+LOW_I+HIGH_B,prompt_C,M_N,LOW_I,HIGH_B,,pi_main,3.0,4.0,3.5,3.5,3.0,3.5,3.0,4.0,2.5,3.0,3.0,3.5,0.0,0.0,1.0,0.5,0.0,0.0
Higher (profile),PI_BIB,phi,10.3030_101125590_full,pi-only,PI+M_N+TOP_I+HIGH_B,prompt_A,M_N,TOP_I,HIGH_B,,pi_main,3.0,4.0,3.5,3.0,3.0,3.5,3.0,4.0,3.0,3.5,3.0,3.5,0.0,0.0,0.5,-0.5,0.0,0.0
Higher (profile),PI_BIB,phi,10.3030_101125590_full,pi-only,PI+M_N+TOP_I+HIGH_B,prompt_B,M_N,TOP_I,HIGH_B,,pi_main,3.0,4.0,2.7,3.1,3.0,3.5,3.0,4.0,2.5,3.0,3.0,3.5,0.0,0.0,0.20000000000000018,0.10000000000000009,0.0,0.0
Higher (profile),PI_BIB,phi,10.3030_101125590_full,pi-only,PI+M_N+TOP_I+HIGH_B,prompt_C,M_N,TOP_I,HIGH_B,,pi_main,3.0,4.0,3.0,3.5,3.0,3.5,3.0,4.0,2.5,3.0,3.0,3.5,0.0,0.0,0.5,0.5,0.0,0.0
Higher (profile),PI_BIB,phi,10.3030_101125953_full,pi-only,PI+F_N+LOW_I+HIGH_B,prompt_A,F_N,LOW_I,HIGH_B,,pi_main,3.0,3.5,3.0,3.5,3.0,3.5,3.0,3.5,3.0,3.5,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
Higher (profile),PI_BIB,phi,10.3030_101125953_full,pi-only,PI+F_N+LOW_I+HIGH_B,prompt_B,F_N,LOW_I,HIGH_B,,pi_main,3.0,3.5,3.0,3.5,3.0,3.5,3.0,3.5,3.0,3.5,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
Higher (profile),PI_BIB,phi,10.3030_101125953_full,pi-only,PI+F_N+LOW_I+HIGH_B,prompt_C,F_N,LOW_I,HIGH_B,,pi_main,3.0,3.5,3.0,3.5,3.0,3.5,3.0,3.5,3.0,3.5,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
Higher (profile),PI_BIB,phi,10.3030_101125953_full,pi-only,PI+F_N+TOP_I+HIGH_B,prompt_A,F_N,TOP_I,HIGH_B,,pi_main,3.0,3.5,3.0,3.5,3.0,3.5,3.0,3.5,3.0,3.5,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
Higher (profile),PI_BIB,phi,10.3030_101125953_full,pi-only,PI+F_N+TOP_I+HIGH_B,prompt_B,F_N,TOP_I,HIGH_B,,pi_main,3.0,3.5,3.0,3.5,3.0,3.5,3.0,3.5,3.0,3.5,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
Higher (profile),PI_BIB,phi,10.3030_101125953_full,pi-only,PI+F_N+TOP_I+HIGH_B,prompt_C,F_N,TOP_I,HIGH_B,,pi_main,3.0,3.5,3.0,3.5,3.0,3.5,3.0,3.5,3.0,3.5,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
Higher (profile),PI_BIB,phi,10.3030_101125953_full,pi-only,PI+M_N+LOW_I+HIGH_B,prompt_A,M_N,LOW_I,HIGH_B,,pi_main,3.0,3.5,3.0,3.5,3.0,3.5,3.0,3.5,3.0,3.5,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
Higher (profile),PI_BIB,phi,10.3030_101125953_full,pi-only,PI+M_N+LOW_I+HIGH_B,prompt_B,M_N,LOW_I,HIGH_B,,pi_main,3.0,3.5,3.0,3.5,3.0,3.5,3.0,3.5,3.0,3.5,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
Higher (profile),PI_BIB,phi,10.3030_101125953_full,pi-only,PI+M_N+LOW_I+HIGH_B,prompt_C,M_N,LOW_I,HIGH_B,,pi_main,3.0,3.5,3.0,3.5,3.0,3.5,3.0,3.5,3.0,3.5,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
Higher (profile),PI_BIB,phi,10.3030_101125953_full,pi-only,PI+M_N+TOP_I+HIGH_B,prompt_A,M_N,TOP_I,HIGH_B,,pi_main,3.0,3.5,3.0,3.5,3.0,3.5,3.0,3.5,3.0,3.5,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
Higher (profile),PI_BIB,phi,10.3030_101125953_full,pi-only,PI+M_N+TOP_I+HIGH_B,prompt_B,M_N,TOP_I,HIGH_B,,pi_main,3.0,3.5,3.0,3.5,3.0,3.5,3.0,3.5,3.0,3.5,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
Higher (profile),PI_BIB,phi,10.3030_101125953_full,pi-only,PI+M_N+TOP_I+HIGH_B,prompt_C,M_N,TOP_I,HIGH_B,,pi_main,3.0,3.5,3.0,3.5,3.0,3.5,3.0,3.5,3.0,3.5,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
Higher (profile),PI_BIB,phi,10.3030_101126218_full,pi-only,PI+F_N+LOW_I+HIGH_B,prompt_A,F_N,LOW_I,HIGH_B,,pi_main,3.0,3.5,2.5,3.0,3.0,3.5,3.0,3.5,2.5,3.0,2.5,3.0,0.0,0.0,0.0,0.0,0.5,0.5
Higher (profile),PI_BIB,phi,10.3030_101126218_full,pi-only,PI+F_N+LOW_I+HIGH_B,prompt_B,F_N,LOW_I,HIGH_B,,pi_main,3.0,3.5,2.5,3.0,3.0,3.5,3.0,3.5,2.5,3.0,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
Higher (profile),PI_BIB,phi,10.3030_101126218_full,pi-only,PI+F_N+LOW_I+HIGH_B,prompt_C,F_N,LOW_I,HIGH_B,,pi_main,3.0,3.5,2.5,3.0,3.0,3.5,3.0,3.5,2.5,3.0,2.5,3.0,0.0,0.0,0.0,0.0,0.5,0.5
Higher (profile),PI_BIB,phi,10.3030_101126218_full,pi-only,PI+F_N+TOP_I+HIGH_B,prompt_A,F_N,TOP_I,HIGH_B,,pi_main,3.0,3.5,2.5,3.0,3.0,3.5,3.0,3.5,2.5,3.0,2.5,3.0,0.0,0.0,0.0,0.0,0.5,0.5
Higher (profile),PI_BIB,phi,10.3030_101126218_full,pi-only,PI+F_N+TOP_I+HIGH_B,prompt_B,F_N,TOP_I,HIGH_B,,pi_main,3.0,3.5,2.5,3.0,3.0,3.0,3.0,3.5,2.5,3.0,3.0,3.5,0.0,0.0,0.0,0.0,0.0,-0.5
Higher (profile),PI_BIB,phi,10.3030_101126218_full,pi-only,PI+F_N+TOP_I+HIGH_B,prompt_C,F_N,TOP_I,HIGH_B,,pi_main,3.0,3.5,2.5,3.0,2.5,3.0,3.0,3.5,2.5,3.0,2.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Higher (profile),PI_BIB,phi,10.3030_101126218_full,pi-only,PI+M_N+LOW_I+HIGH_B,prompt_A,M_N,LOW_I,HIGH_B,,pi_main,3.0,3.5,2.5,3.0,3.0,3.5,3.0,3.5,2.5,3.0,2.5,3.0,0.0,0.0,0.0,0.0,0.5,0.5
Higher (profile),PI_BIB,phi,10.3030_101126218_full,pi-only,PI+M_N+LOW_I+HIGH_B,prompt_B,M_N,LOW_I,HIGH_B,,pi_main,3.0,3.5,2.5,3.0,2.9,3.4,3.0,3.5,2.5,3.0,3.0,3.5,0.0,0.0,0.0,0.0,-0.10000000000000009,-0.10000000000000009
Higher (profile),PI_BIB,phi,10.3030_101126218_full,pi-only,PI+M_N+LOW_I+HIGH_B,prompt_C,M_N,LOW_I,HIGH_B,,pi_main,3.0,3.5,2.5,3.0,2.5,3.0,3.0,3.5,2.5,3.0,2.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Higher (profile),PI_BIB,phi,10.3030_101126218_full,pi-only,PI+M_N+TOP_I+HIGH_B,prompt_A,M_N,TOP_I,HIGH_B,,pi_main,3.0,3.5,2.5,3.0,3.0,3.0,3.0,3.5,2.5,3.0,2.5,3.0,0.0,0.0,0.0,0.0,0.5,0.0
Higher (profile),PI_BIB,phi,10.3030_101126218_full,pi-only,PI+M_N+TOP_I+HIGH_B,prompt_B,M_N,TOP_I,HIGH_B,,pi_main,3.0,3.5,2.5,3.0,2.5,3.0,3.0,3.5,2.5,3.0,3.0,3.5,0.0,0.0,0.0,0.0,-0.5,-0.5
Higher (profile),PI_BIB,phi,10.3030_101126218_full,pi-only,PI+M_N+TOP_I+HIGH_B,prompt_C,M_N,TOP_I,HIGH_B,,pi_main,3.0,3.5,2.5,3.0,2.5,3.0,3.0,3.5,2.5,3.0,2.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0
